http://martintrojer.github.com/2012/11/the-m-word.html, http://martintrojer.github.com/2012/11/24/the-m-word/
http://martintrojer.github.com/2012/10/the-future-of-net-lies-in-mono-future.html, http://martintrojer.github.com/2012/10/24/the-future-of-net-lies-in-mono-the-future-of-f-lies-in-monodevelop/
http://martintrojer.github.com/2012/08/some-more-datalog.html, http://martintrojer.github.com/2012/08/28/some-more-datalog/
http://martintrojer.github.com/2012/08/ckanren-time.html, http://martintrojer.github.com/2012/08/12/ckanren-time/
http://martintrojer.github.com/2012/07/replicating-datomicdatalog-queries-with.html, http://martintrojer.github.com/2012/07/16/replicating-datomicdatalog-queries-with-corelogic/
